Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
18/06/2010,Adelaide,9.7,16.5,1,1.6,1.7,NW,31,NNE,NW,9,15,92,75,1019.9,1018.3,NA,NA,10.9,15.7,No,Yes
19/06/2010,Adelaide,10.8,17,2.6,NA,1.8,WNW,35,WNW,WNW,11,11,96,88,1023.2,1023.1,NA,NA,14.3,15,Yes,No
20/06/2010,Adelaide,13.1,17.3,0.2,NA,4,WSW,22,N,SW,4,11,96,65,1029.4,1028.5,NA,NA,13.4,16.8,No,No
21/06/2010,Adelaide,6.4,16.4,0.2,1.8,4.4,SW,19,NA,SSW,0,7,95,76,1034.9,1033.1,NA,NA,9.4,14.8,No,No
22/06/2010,Adelaide,9.4,17.3,0,1.2,0.4,ESE,26,ENE,ENE,2,6,78,55,1034.5,1031.3,NA,NA,12.5,17.2,No,No
23/06/2010,Adelaide,8.2,18.2,0,0.8,8.1,NE,28,NE,N,4,11,66,41,1030.1,1025.9,NA,NA,10.8,17.5,No,No
24/06/2010,Adelaide,10.8,18.2,0,2,1.4,N,35,NE,N,11,17,63,48,1020.8,1015.9,NA,NA,13.6,18.1,No,Yes
25/06/2010,Adelaide,11.1,15.2,10.2,1,5.4,SSW,37,NA,SSW,0,20,95,53,1018.8,1020.5,NA,NA,11.6,14.1,Yes,No
26/06/2010,Adelaide,6.4,14.2,0.6,NA,6.1,WSW,31,NA,SSE,0,13,87,49,1027.7,1026.1,NA,NA,7.9,13.3,No,No
27/06/2010,Adelaide,3.1,14.5,0.2,NA,7.9,N,22,ENE,NW,2,13,78,45,1027.5,1024.2,NA,NA,7.4,14,No,No
28/06/2010,Adelaide,6.3,14.6,0,4.2,5,NNW,54,N,NNW,17,28,66,44,1019.3,1015.4,NA,NA,8.9,14,No,Yes
29/06/2010,Adelaide,8.4,11.9,17,1.6,0.5,WSW,35,N,WSW,17,15,93,91,1014.3,1013.6,NA,NA,8.5,9.6,Yes,Yes
30/06/2010,Adelaide,5.2,14,16.8,2,5.6,SSW,24,NA,S,0,7,99,67,1020.8,1020.7,NA,NA,8.1,11.3,Yes,No
01/07/2010,Adelaide,3.4,12,1,0.2,2,N,13,WSW,N,2,7,94,68,1025.1,1024,NA,NA,6.4,11.9,No,No
02/07/2010,Adelaide,2.3,13.9,0,0.2,7.7,W,22,NE,WSW,6,11,94,62,1025.6,1025.1,NA,NA,6.3,13,No,No
03/07/2010,Adelaide,4.5,15.6,0,NA,8.2,N,17,NA,WSW,0,9,91,49,1033.6,1031.7,NA,NA,8.2,15,No,No
04/07/2010,Adelaide,3,15,0,NA,8.9,N,22,NE,NNW,7,13,74,43,1031.2,1026.5,NA,NA,9,14.5,No,No
05/07/2010,Adelaide,2.4,14.1,0,3.4,8,ENE,19,ENE,WNW,9,11,67,43,1025.6,1022.4,NA,NA,9.5,13.8,No,No
06/07/2010,Adelaide,3,15,0,0.8,6.4,WNW,20,NNE,WNW,7,13,81,56,1026.2,1024.5,NA,NA,7.9,14.2,No,No
07/07/2010,Adelaide,7.9,15.9,0,NA,4.7,WSW,17,NE,SW,7,9,82,61,1029.2,1026.5,NA,NA,10.8,14.1,No,No
08/07/2010,Adelaide,4.4,17,0,1.4,6.1,N,22,NA,NE,0,6,88,39,1028.4,1024.7,NA,NA,8.2,16,No,No
09/07/2010,Adelaide,5.2,16.4,0,1,3.7,NE,63,N,NNE,13,19,57,43,1024,1019.5,NA,NA,11,15,No,NA
10/07/2010,Adelaide,11,15.6,NA,NA,1.5,NE,74,NNW,NNW,39,26,82,64,1010,1010.4,NA,NA,12.4,15.1,NA,NA
11/07/2010,Adelaide,9.9,16.4,NA,NA,4.3,NW,33,N,NW,13,19,85,61,1019.4,1018.9,NA,NA,10.6,15.7,NA,Yes
12/07/2010,Adelaide,6.9,16.5,10,5.4,6.9,NNW,41,NNE,N,13,22,64,39,1019.6,1014.1,NA,NA,11.7,16.2,Yes,No
13/07/2010,Adelaide,11.7,18.5,0,2,5.1,W,65,N,W,13,20,64,79,1005.4,1003.3,NA,NA,14.4,11.4,No,Yes
14/07/2010,Adelaide,9.1,15.3,12.4,2.2,NA,NW,65,W,WSW,20,20,88,77,1011.5,1014.2,NA,NA,11.9,14.3,Yes,Yes
15/07/2010,Adelaide,9.9,15.7,4.4,0.8,4.3,WSW,26,NNE,WSW,6,13,82,52,1024.9,1024.6,NA,NA,12.1,15.2,Yes,No
16/07/2010,Adelaide,8.8,15.8,0,1.4,1.8,NNW,24,NA,WNW,0,9,80,63,1028.2,1026,NA,NA,11.3,14.6,No,No
17/07/2010,Adelaide,8.1,16.4,0,NA,7.6,NNW,41,N,NNW,13,24,61,54,1025.6,1021.4,NA,NA,11.4,15.5,No,Yes
18/07/2010,Adelaide,9.1,11.5,2,NA,0,NNE,26,NE,NNE,11,11,90,92,1019.1,1016.9,NA,NA,9.2,10.8,Yes,Yes
19/07/2010,Adelaide,6.3,15.2,12.4,2.4,7.2,W,31,NNE,NW,6,17,99,58,1022.7,1021.2,NA,NA,7.8,14.9,Yes,Yes
20/07/2010,Adelaide,7,15,5.2,1,6.4,SW,28,N,SSW,6,11,95,71,1027.3,1026.6,NA,NA,9.7,12.7,Yes,No
21/07/2010,Adelaide,3.5,15.2,0.6,1,7.1,SW,20,NNE,SW,2,13,91,69,1032.3,1031.1,NA,NA,7.2,14,No,No
22/07/2010,Adelaide,4.3,13.7,0,1,3.8,SW,15,NA,WSW,0,9,88,74,1035.9,1033.9,NA,NA,9.6,13.2,No,No
23/07/2010,Adelaide,8.3,12.6,0,0.4,0,ENE,19,NA,WNW,0,7,73,73,1035.9,1033.2,NA,NA,11.3,12,No,No
24/07/2010,Adelaide,7,13.3,0,NA,0,SE,20,NE,SW,6,9,72,59,1033.7,1031.3,NA,NA,10.8,12.9,No,No
25/07/2010,Adelaide,3.5,15.3,0,NA,9.6,WSW,22,NA,SW,0,11,84,59,1033.9,1031.6,NA,NA,7.9,14.2,No,No
26/07/2010,Adelaide,4.6,17.4,0,2.8,7.8,NNE,26,NA,E,0,11,80,42,1035.9,1033.1,NA,NA,9.5,15.8,No,No
27/07/2010,Adelaide,7.4,16.3,0,1.4,8.1,ENE,35,NE,ENE,17,17,55,44,1031.6,1027.2,NA,NA,11.3,16.2,No,No
28/07/2010,Adelaide,7,18.7,0,2.4,7.7,ENE,35,NE,NNW,9,9,54,33,1021.7,1016.6,NA,NA,13.2,17.9,No,Yes
29/07/2010,Adelaide,11.2,15.2,9.8,1.2,0.2,NNW,31,NNE,NW,11,15,89,83,1012.4,1010.3,NA,NA,12.4,15,Yes,No
30/07/2010,Adelaide,11.1,18.2,0.4,0.8,5.4,W,46,N,NW,7,19,67,74,1011.3,1010.5,NA,NA,13.4,15.3,No,Yes
31/07/2010,Adelaide,9.5,15.8,1.6,1.6,0.8,WSW,54,NNE,NW,7,20,89,73,1019.4,1018.1,NA,NA,10.4,15.5,Yes,Yes
01/08/2010,Adelaide,8.3,12.6,12.8,NA,8.3,SW,69,SW,SSW,24,20,62,59,1024.5,1027.2,NA,NA,10.2,11.2,Yes,Yes
02/08/2010,Adelaide,6.5,14.6,1.4,3.8,8.2,SSE,41,S,SSE,9,17,72,48,1034.3,1031.9,NA,NA,10,13.6,Yes,No
03/08/2010,Adelaide,7.1,12.4,0,1.8,0,WNW,24,ENE,W,7,13,65,65,1029.6,1026.1,NA,NA,10.8,11.7,No,Yes
04/08/2010,Adelaide,8.5,12.5,8.6,1,2.8,S,43,NW,S,6,13,96,68,1017.9,1018,NA,NA,8.7,12,Yes,Yes
05/08/2010,Adelaide,3.7,13.4,7.4,2.4,3.8,SW,28,N,SW,2,13,86,54,1026,1025.3,NA,NA,6.8,13.2,Yes,No
06/08/2010,Adelaide,4.8,12.3,0.2,0.2,0.8,N,20,NE,N,11,4,82,58,1028.2,1025.3,NA,NA,9.9,11.5,No,NA
07/08/2010,Adelaide,3.6,14.2,NA,NA,2.6,N,39,NNE,N,11,22,63,49,1022.8,1018.9,NA,NA,9.1,14.1,NA,NA
08/08/2010,Adelaide,7.4,13.4,NA,NA,0.7,N,31,N,NNE,15,6,50,74,1015.9,1012.3,NA,NA,11.1,11.4,NA,Yes
09/08/2010,Adelaide,7.1,14,4.8,3,1.8,N,24,NA,NNE,0,7,87,55,1014.3,1012.7,NA,NA,10.1,12.5,Yes,No
10/08/2010,Adelaide,6.6,16.1,0.6,1,9.8,SSE,44,S,S,11,20,61,40,1014.1,1013.1,NA,NA,10.9,15.4,No,Yes
11/08/2010,Adelaide,10.7,14.9,1.8,2.4,8,SW,52,SSW,SW,13,28,66,61,1017.8,1017.3,NA,NA,13.2,13.9,Yes,No
12/08/2010,Adelaide,9.6,13.6,0.2,2.8,3,WSW,39,SSW,SW,11,19,87,61,1022.6,1021.9,NA,NA,10.8,12.8,No,No
13/08/2010,Adelaide,7.2,16.2,0.2,1.4,6.2,N,39,NE,NNW,17,22,63,46,1017.4,1011,NA,NA,9.4,15.7,No,Yes
14/08/2010,Adelaide,9.4,16.3,4,NA,1.4,N,59,N,NW,28,19,80,59,996.3,997.3,NA,NA,11.9,15.4,Yes,Yes
15/08/2010,Adelaide,11,14,6.6,NA,3.4,WSW,54,W,WSW,31,19,51,75,1011.9,1014.2,NA,NA,12,11.7,Yes,Yes
16/08/2010,Adelaide,9.7,14.5,3.2,6,6.7,NA,NA,SSW,WSW,11,15,67,43,1020.2,1020.8,NA,NA,11.2,13.3,Yes,No
17/08/2010,Adelaide,4.8,16.3,0,2,4.5,N,44,NE,NNE,17,19,47,43,1020.2,1013.3,NA,NA,11.1,15.2,No,Yes
18/08/2010,Adelaide,10.3,19.8,4.8,2.8,5.5,NW,54,N,NW,9,20,78,50,1000.4,998.6,NA,NA,12.5,18.3,Yes,Yes
19/08/2010,Adelaide,10,13.6,1.2,2.8,6,WNW,57,WNW,WNW,24,28,64,69,1010.2,1011.4,NA,NA,12.2,12.8,Yes,Yes
20/08/2010,Adelaide,7.6,14.7,5.8,1.6,6,W,65,W,WNW,13,15,78,67,1018.2,1017.9,NA,NA,10.4,12.2,Yes,Yes
21/08/2010,Adelaide,8,15.9,13,NA,8.8,W,35,N,NW,6,17,87,48,1021.2,1019.4,NA,NA,9.6,15.1,Yes,No
22/08/2010,Adelaide,4,18.4,0,NA,NA,NNW,41,NE,NW,13,20,42,31,1018.5,1014.4,NA,NA,12.8,17.6,No,Yes
23/08/2010,Adelaide,9.4,15.6,2.8,6.4,3,W,56,NNW,WSW,19,28,95,77,1013.1,1012.2,NA,NA,10.8,12.4,Yes,Yes
24/08/2010,Adelaide,8.4,13,1.2,1,1.8,WSW,69,N,WSW,17,24,78,66,1013,1011.1,NA,NA,10.2,12.5,Yes,Yes
25/08/2010,Adelaide,8.6,12.4,4.2,0.8,1.9,WNW,57,NW,WSW,19,20,83,73,1010.5,1006.7,NA,NA,10.2,11.1,Yes,Yes
26/08/2010,Adelaide,9,14.6,28.4,0.6,4.1,SW,65,WSW,WSW,20,24,82,63,1008.1,1010.3,NA,NA,11.5,13.6,Yes,No
27/08/2010,Adelaide,10.4,15.5,1,2,NA,SSW,35,SW,SW,17,17,78,64,1017.9,1018.9,NA,NA,12.5,15,No,No
28/08/2010,Adelaide,7.8,15.3,1,NA,NA,W,20,ENE,WSW,7,9,78,57,1027.3,1026.3,NA,NA,11.7,14.5,No,No
29/08/2010,Adelaide,7.2,17.7,0,NA,9.7,NNW,31,NNE,NW,9,15,51,44,1028.6,1026,NA,NA,13.9,16.9,No,No
30/08/2010,Adelaide,5.7,20.1,0,5.4,9.1,N,31,NNE,NNW,9,17,49,34,1027,1022.6,NA,NA,14.4,20,No,No
31/08/2010,Adelaide,14.1,20.1,0,3.8,4.4,N,52,N,N,20,20,34,34,1017.6,1013.2,NA,NA,16.2,18.7,No,Yes
01/09/2010,Adelaide,12.1,15.8,1.4,2.2,0,ESE,20,ESE,SSE,6,13,89,75,1016.3,1014.8,NA,NA,13,13.2,Yes,No
02/09/2010,Adelaide,10.7,15.4,0.8,0.4,3.8,E,46,ESE,SE,9,15,55,47,1019.9,1019.9,NA,NA,12.8,15.3,No,No
03/09/2010,Adelaide,11.1,18.3,0.4,3,0.1,NE,67,ENE,ENE,13,20,67,82,1015.1,1006.2,NA,NA,11.3,11.6,No,Yes
04/09/2010,Adelaide,9.4,13.7,37.6,1.4,0,SW,78,N,SW,20,39,95,92,991.3,994,NA,NA,12.4,12.3,Yes,Yes
05/09/2010,Adelaide,9,14.9,6.6,NA,3.8,WNW,41,WNW,WNW,17,22,74,78,1017.1,1017,NA,NA,13.1,12.7,Yes,Yes
06/09/2010,Adelaide,5.2,14.6,8.8,1.6,7.8,WSW,30,WSW,WSW,2,17,78,53,1024.4,1024,NA,NA,10.9,13.4,Yes,No
07/09/2010,Adelaide,4.1,17.1,0,1.8,8.9,N,39,ENE,N,13,20,50,44,1026.8,1022.6,NA,NA,12.6,16.6,No,No
08/09/2010,Adelaide,12.2,18.6,0,3.6,2.5,NNE,46,NNE,NNE,19,17,60,67,1018.1,1012.8,NA,NA,14.1,16.1,No,Yes
09/09/2010,Adelaide,13.5,19.6,4,1.2,8.1,W,50,WNW,NW,7,19,88,37,1010.1,1006.7,NA,NA,14.9,19.3,Yes,Yes
10/09/2010,Adelaide,10.3,16.5,1.4,3.4,6.4,W,48,WSW,W,17,22,76,55,1010.6,1013.4,NA,NA,13.4,15.9,Yes,No
11/09/2010,Adelaide,11.3,16.9,0,NA,5,W,33,NW,NW,13,15,57,49,1020.5,1019.1,NA,NA,13.7,16.3,No,No
12/09/2010,Adelaide,8.1,19.6,0,NA,9.2,NW,39,N,NW,11,24,49,39,1017.8,1014.7,NA,NA,15.7,18.6,No,No
13/09/2010,Adelaide,12.4,20.5,0,8.4,2.6,ESE,31,NE,ESE,7,15,74,50,1015.8,1012.1,NA,NA,15.1,19.3,No,Yes
14/09/2010,Adelaide,11.9,16.4,9.2,2.2,4.6,SW,39,SSE,SSW,9,13,76,56,1017.3,1017.8,NA,NA,12.7,15.2,Yes,No
15/09/2010,Adelaide,9.1,16.1,0.4,2.6,8.7,WNW,43,W,WSW,17,20,71,63,1022.6,1020.9,NA,NA,12.5,14.4,No,No
16/09/2010,Adelaide,10.6,15.7,0.8,2.8,8.6,WSW,43,SW,SW,19,24,61,50,1025.5,1024.7,NA,NA,12.3,14.3,No,No
17/09/2010,Adelaide,10.2,15.1,0,3.8,1,SW,33,SSW,SSW,9,15,45,51,1030.7,1027.7,NA,NA,12.2,14.1,No,No
18/09/2010,Adelaide,8.1,15.8,0,NA,3.2,WSW,33,S,SW,17,19,52,63,1027.5,1024.4,NA,NA,11.8,13.8,No,No
19/09/2010,Adelaide,9.1,17.6,0,NA,8.1,S,37,SSW,SSW,7,19,81,48,1029,1027.2,NA,NA,12.3,16.7,No,No
20/09/2010,Adelaide,8.8,15.6,0,7.4,0.6,SSW,28,S,WSW,7,13,65,72,1032.3,1029.7,NA,NA,12.4,14.2,No,No
21/09/2010,Adelaide,10,18,0,1.4,6.5,SSE,31,SSE,SE,11,19,68,60,1030.7,1028.4,NA,NA,13.7,16,No,No
22/09/2010,Adelaide,8.2,18.2,0,2.2,7.5,SE,35,NA,SE,0,15,64,53,1030.7,1027.3,NA,NA,12.8,16.8,No,No
23/09/2010,Adelaide,8.2,16.6,0,2.8,5.8,SSW,37,W,SW,9,20,67,48,1030.5,1027.6,NA,NA,13.1,15.8,No,No
24/09/2010,Adelaide,4.9,18.3,0,3,10.1,NNE,24,NNW,W,9,11,57,47,1025.9,1022,NA,NA,12.3,17.5,No,No
25/09/2010,Adelaide,10.1,18.6,0,NA,2.6,WSW,35,WNW,SW,13,19,74,61,1018.9,1018.9,NA,NA,14.5,17.2,No,No
26/09/2010,Adelaide,7.3,18.2,0,NA,7.8,W,28,N,W,9,15,64,50,1022.4,1018.2,NA,NA,13.2,17.1,No,No
27/09/2010,Adelaide,10.6,16.5,0,8,6.4,WSW,44,WNW,SW,19,22,73,55,1017.1,1017,NA,NA,15.4,14.7,No,No
28/09/2010,Adelaide,10.2,14.9,0.6,3,7.1,WSW,39,SW,SW,19,19,45,52,1020.6,1020.3,NA,NA,14.2,14.2,No,No
29/09/2010,Adelaide,5.1,16,0.2,2.8,6.9,WSW,30,SSW,SW,7,15,49,44,1028.5,1026.7,NA,NA,12.2,15.2,No,No
30/09/2010,Adelaide,5.3,18.1,0,2.4,7.7,NNW,30,NE,NW,11,13,43,26,1027,1023.4,NA,NA,12.8,16.8,No,No
01/10/2010,Adelaide,9.8,22.5,0,3.2,9.2,E,35,NE,N,15,15,29,19,1023.4,1021.3,NA,NA,17.9,21,No,No
02/10/2010,Adelaide,14.7,23.5,0,NA,10.9,NE,39,NE,NNE,24,17,30,20,1024,1021.1,NA,NA,18.3,23.5,No,No
03/10/2010,Adelaide,15.7,25.7,0,NA,7.3,NE,46,NNE,NNE,15,19,40,27,1020.1,1016.9,NA,NA,18.9,24.6,No,No
04/10/2010,Adelaide,14.7,20,0,NA,7.9,WNW,35,WSW,WSW,6,17,76,58,1019.9,1019.8,NA,NA,15.9,18.5,No,No
05/10/2010,Adelaide,9,21,0,21.4,11.5,WSW,28,W,SW,6,15,69,50,1023.5,1020,NA,NA,14.6,19.3,No,No
06/10/2010,Adelaide,10.8,21.4,0,3.2,10.9,WSW,56,SW,SW,9,28,65,59,1017,1019.5,NA,NA,16,16.2,No,No
07/10/2010,Adelaide,6.3,16.2,0,4.8,11.1,SW,41,S,SW,9,22,43,40,1028.4,1027.7,NA,NA,12.5,15.4,No,No
08/10/2010,Adelaide,9.3,18.1,0,4.4,3.8,WSW,26,SSW,SW,7,11,65,64,1029.8,1028,NA,NA,13.6,15.9,No,No
09/10/2010,Adelaide,6.6,20.8,0,NA,11.5,ESE,44,SSE,WSW,2,17,64,43,1027.6,1024.3,NA,NA,13.4,20.1,No,No
10/10/2010,Adelaide,13.4,25.7,0,NA,11.8,ESE,37,NE,ENE,15,20,42,27,1024.7,1021.5,NA,NA,18.7,25.1,No,No
11/10/2010,Adelaide,18.5,30,0,14.2,10.1,N,54,NNE,N,19,22,34,22,1020.8,1017.5,NA,NA,23.7,28.8,No,No
12/10/2010,Adelaide,20.2,21.9,0,7.8,0,NE,35,N,W,9,7,45,68,1019.9,1020.1,NA,NA,21.9,19.3,No,Yes
13/10/2010,Adelaide,13.2,18.8,1.4,1,3,W,28,ENE,WSW,6,17,72,58,1019.2,1016.6,NA,NA,14.5,18,Yes,No
14/10/2010,Adelaide,7.8,22.8,0.2,2.2,6.2,NNW,37,NNE,NW,11,13,61,34,1010,1004.1,NA,NA,15.3,22.5,No,Yes
15/10/2010,Adelaide,8.9,13.6,10.4,4,4.4,SW,59,SSW,SSW,20,17,84,68,1002,1005.1,NA,NA,9.2,11,Yes,Yes
16/10/2010,Adelaide,7.9,15.5,2,NA,8.3,SW,43,S,SW,13,24,63,51,1016.8,1018.1,NA,NA,11.6,14.6,Yes,No
17/10/2010,Adelaide,9.9,15.9,0.8,NA,6.2,SW,33,SW,WSW,7,17,69,53,1021.6,1021,NA,NA,12.1,15.1,No,No
18/10/2010,Adelaide,10.6,18.1,0.4,8.6,9,SW,33,SSW,WSW,11,19,67,45,1024.8,1024.5,NA,NA,12.6,16.8,No,No
19/10/2010,Adelaide,6.9,20,0,NA,12.4,WSW,30,SSW,SSW,4,13,63,45,1028.8,1026.4,NA,NA,13.8,19.2,No,No
20/10/2010,Adelaide,11.4,24.9,0,8.6,12.4,NNW,30,NNE,SW,7,15,47,29,1026.9,1022.8,NA,NA,18.3,24.4,No,No
21/10/2010,Adelaide,13,28.5,0,5,12.5,NW,35,N,NW,15,20,31,16,1019.9,1016.9,NA,NA,22.2,27.3,No,No
22/10/2010,Adelaide,18.5,26.1,0,7.4,2.7,WSW,43,N,WSW,15,13,26,46,1014.6,1015.4,NA,NA,24.6,21,No,Yes
23/10/2010,Adelaide,12.6,18.6,4,NA,10.5,SSE,33,SSW,SSE,13,19,64,41,1022.4,1022.8,NA,NA,14.1,17,Yes,No
24/10/2010,Adelaide,8.9,18.7,0,NA,12.5,WSW,31,SW,WSW,4,19,58,43,1025.2,1022.7,NA,NA,13.7,18,No,No
25/10/2010,Adelaide,8.2,25.3,0,9.2,11.9,WNW,31,NA,W,0,11,50,20,1021,1017.7,NA,NA,14.3,24.4,No,No
26/10/2010,Adelaide,10.8,21.2,0,3.6,10.1,SW,35,WSW,W,11,22,60,43,1019.2,1019.2,NA,NA,16.6,21.1,No,No
27/10/2010,Adelaide,10,21.1,0,4.2,12.2,WSW,31,WNW,SW,4,15,63,47,1022,1020,NA,NA,15.6,19.5,No,No
28/10/2010,Adelaide,13.2,29.7,0,5.2,9,NNE,41,NE,NNE,20,17,30,21,1014.7,1010.1,NA,NA,21,28.6,No,No
29/10/2010,Adelaide,21,23.6,0,9.2,0.1,WSW,44,N,WNW,11,7,35,91,1005.7,1005.3,NA,NA,23.1,19.5,No,Yes
30/10/2010,Adelaide,11.4,17.4,9.6,NA,4.6,SSE,54,S,SSE,13,22,74,61,1012.2,1011.9,NA,NA,14.6,16.1,Yes,No
31/10/2010,Adelaide,9.3,16.1,0.4,5,9.4,WSW,50,SW,SW,13,20,64,35,1019.4,1019.5,NA,NA,12.5,15,No,Yes
01/11/2010,Adelaide,5.3,18,2.4,4.2,10.1,WNW,28,NNE,SW,4,13,60,39,1023.2,1021.2,NA,NA,11.3,16.6,Yes,No
02/11/2010,Adelaide,11.2,19.5,0.2,3.8,11.2,SW,37,WSW,WSW,13,19,66,49,1022.7,1022,NA,NA,14.9,18.7,No,No
03/11/2010,Adelaide,11.7,15.8,0,5.2,0.1,SW,31,S,WSW,9,19,50,67,1025.4,1024.4,NA,NA,14.5,14.1,No,No
04/11/2010,Adelaide,10.7,18.7,0,2,10.5,SE,35,SSE,ESE,15,17,48,33,1026.5,1023,NA,NA,13.2,17.5,No,No
05/11/2010,Adelaide,11,22.8,0,6,12.8,ESE,39,E,E,13,9,41,26,1021.7,1017.2,NA,NA,15.9,21.1,No,No
06/11/2010,Adelaide,14.2,27.9,0,NA,8.2,NNE,43,NE,WNW,17,11,31,18,1014.9,1012.2,NA,NA,21,27.4,No,No
07/11/2010,Adelaide,14.4,21,0.4,NA,7.6,W,33,WSW,W,13,20,83,44,1012.2,1011.7,NA,NA,15.9,20.7,No,No
08/11/2010,Adelaide,13.7,23.1,0,16,12.2,W,31,WNW,WNW,13,17,61,38,1016,1016.3,NA,NA,17.2,22.5,No,No
09/11/2010,Adelaide,11.1,29.9,0,5.4,10.9,NNE,31,WNW,WSW,6,11,48,28,1022.6,1018.1,NA,NA,19,27.2,No,No
10/11/2010,Adelaide,16.5,27.6,0,5.8,5.1,SE,30,NE,NNE,6,11,29,39,1016.7,1014.6,NA,NA,23.7,25.1,No,No
11/11/2010,Adelaide,15.2,32.1,0,3.4,5,W,28,ENE,NNW,4,6,51,31,1010,1005.5,NA,NA,21.6,30.2,No,No
12/11/2010,Adelaide,21.6,22.2,0,5.8,1,N,37,WNW,SW,15,9,63,75,1006.7,1008.2,NA,NA,22.2,18.2,No,Yes
13/11/2010,Adelaide,14.7,17.8,2.2,NA,0,ESE,31,SE,SW,9,6,71,75,1013.9,1013.1,NA,NA,16,16.5,Yes,No
14/11/2010,Adelaide,12.5,22.6,0.8,NA,9.7,SW,37,SSE,SW,13,20,60,47,1018.5,1016.9,NA,NA,17.2,20.9,No,No
15/11/2010,Adelaide,12.7,22.7,0,9.6,8,SSW,39,N,SW,7,17,51,47,1017.9,1016,NA,NA,16.6,20.3,No,No
16/11/2010,Adelaide,9.9,20.8,0,5,9.5,SW,35,NE,SSW,6,19,55,45,1018.4,1016.7,NA,NA,16.1,18.4,No,No
17/11/2010,Adelaide,8.7,21.4,0,4.8,13.2,WSW,30,WNW,SW,6,13,51,36,1020.5,1018.2,NA,NA,15.3,20.2,No,No
18/11/2010,Adelaide,13.2,21.2,1,5.4,6.9,WSW,39,WSW,SW,15,19,74,48,1019.9,1019.7,NA,NA,16.6,20.3,No,No
19/11/2010,Adelaide,10.7,24.3,0.4,5.4,13,ESE,39,ESE,ENE,19,9,45,29,1024.7,1021.7,NA,NA,14.9,23,No,No
20/11/2010,Adelaide,11.6,29,0,NA,13.1,WSW,28,WSW,WSW,6,17,46,23,1022.9,1020.1,NA,NA,19.4,27.5,No,No
21/11/2010,Adelaide,16.5,33.8,0,NA,13,ESE,30,WSW,WSW,2,15,38,16,1019.8,1016.9,NA,NA,23.7,32.5,No,No
22/11/2010,Adelaide,23.5,36.4,0,23.6,12.7,E,39,NE,WSW,17,11,19,15,1016,1013.3,NA,NA,30,35.2,No,No
23/11/2010,Adelaide,23.5,36.4,0,9.4,7.7,N,35,NNE,W,13,13,34,20,1015.6,1012.2,NA,NA,27.6,35.9,No,No
24/11/2010,Adelaide,24.8,27.8,0,9.6,0.1,NNW,41,NNE,SSW,15,7,49,88,1014.8,1016.9,NA,NA,26.4,19.4,No,Yes
25/11/2010,Adelaide,17.3,25.3,11.4,1.4,4.5,W,20,NW,SW,6,6,84,57,1018.3,1017.3,NA,NA,19.3,22.4,Yes,No
26/11/2010,Adelaide,15.3,29.5,0,3.4,10.1,WSW,35,WSW,WSW,6,15,71,44,1014.4,1011.3,NA,NA,19.7,28,No,Yes
27/11/2010,Adelaide,14.7,20.2,2.8,NA,5.6,S,41,SW,S,13,15,94,48,1011.7,1011,NA,NA,14.8,19.7,Yes,Yes
28/11/2010,Adelaide,11.8,19.5,1.4,NA,7.4,SSW,44,SSW,S,15,20,62,52,1020.2,1020.4,NA,NA,14.4,16.3,Yes,No
29/11/2010,Adelaide,12.1,18.9,0.2,14.6,5.3,SSE,46,S,S,13,24,52,51,1021.4,1018.3,NA,NA,15.1,16.9,No,No
30/11/2010,Adelaide,13.9,23.5,0,4.6,5.1,SSE,33,SSE,WSW,19,13,65,59,1015.9,1013.1,NA,NA,16.5,21,No,No
01/12/2010,Adelaide,16.3,25.1,0,3.8,5.9,NE,35,ESE,SSW,9,9,68,86,1012.3,1010,NA,NA,20.5,20.3,No,Yes
02/12/2010,Adelaide,15.1,27.2,1.4,3.6,13.1,WSW,28,NW,WSW,11,17,71,55,1011.4,1009.1,NA,NA,19.5,24.4,Yes,No
03/12/2010,Adelaide,15.5,34.8,0,5.2,13.4,NNW,30,N,WNW,9,15,46,19,1009.4,1006.3,NA,NA,24.9,34.1,No,No
04/12/2010,Adelaide,24.9,38.2,0,NA,12.2,NNW,35,NE,WSW,13,13,24,12,1007,1004.3,NA,NA,30.9,37.4,No,No
05/12/2010,Adelaide,26.4,30.2,0,NA,1.2,NE,46,NNW,SW,17,17,44,52,1008.3,1008.1,NA,NA,27.5,25.3,No,Yes
06/12/2010,Adelaide,19.9,33.1,2.2,24.2,7.9,NNE,74,NNE,WSW,15,15,48,32,1006.3,1002.4,NA,NA,26.8,32.5,Yes,Yes
07/12/2010,Adelaide,21.1,32.5,3.4,5.8,6,WSW,52,NNW,SSE,20,19,64,92,1001.2,999.7,NA,NA,25.7,21.2,Yes,Yes
08/12/2010,Adelaide,16.8,24.4,66.2,NA,7.6,NNE,41,WSW,WNW,17,20,84,53,1005,1006.3,NA,NA,17.7,23.2,Yes,No
09/12/2010,Adelaide,16.1,24.5,0,4.4,11.1,NW,46,WSW,W,15,24,72,41,1012,1011.2,NA,NA,19.1,23.7,No,No
10/12/2010,Adelaide,13.7,18.3,0.2,6.8,2,WSW,44,SW,WSW,19,19,65,55,1016.1,1015,NA,NA,14.7,16.7,No,No
